0xF000,0x0010,0x0038,0x9C01,23
0x0014,0x3400,0x0A00,0x8407,23
0x0064,0x1C00,0x0600,0x8403,23
0x0024,0x1C00,0x0200,0x8407,23
0x0014,0x3C00,0x0600,0x8403,23
0x3004,0x0430,0x0218,0x8C03,23
0x7000,0x00F0,0x0008,0x9C01,23
0x5000,0x00F0,0x0038,0x8C01,23
0x0004,0x0C00,0x0A00,0x840F,23
0xB000,0x00B0,0x0038,0x9C01,23
0x7000,0x00F0,0x0038,0x8C01,23
0x9000,0x00F0,0x0038,0x8C01,23
0x7000,0x00F0,0x0018,0x9C01,23
0x5000,0x00F0,0x0018,0x9C01,23
0xF000,0x0050,0x0028,0xBC01,23
0xB000,0x00F0,0x0018,0x9C01,23
0xF000,0x00F0,0x0008,0x9C01,23
0x003C,0x3400,0x0600,0x8403,23
0x000C,0x3400,0x0600,0x8403,23
0x003C,0x3C00,0x0600,0x8403,23
0x5000,0x0030,0x0018,0xBC01,23
0x002C,0x1C00,0x0200,0x8407,23
0x1000,0x00F0,0x0018,0x9C01,23
0xB000,0x0050,0x0028,0xBC01,23
0xB000,0x00F0,0x0008,0x9C01,23
0x002C,0x3C00,0x0600,0x8403,23
0x3000,0x00F0,0x0038,0x8C01,23
0xB000,0x00F0,0x0038,0x8C01,23
0x5000,0x0030,0x0008,0xBC01,23
0x003C,0x1400,0x0600,0x8407,23
0x0024,0x3C00,0x0600,0x8403,23
0x0074,0x0C00,0x0600,0x8407,23
0x0024,0x1C00,0x0E00,0x8403,23
0x5000,0x0050,0x0038,0xBC01,23
0x003C,0x1C00,0x0600,0x8407,23
0x9000,0x0070,0x0028,0x9C01,23
0xD000,0x0030,0x0028,0x9C01,23
0x003C,0x1C00,0x0E00,0x8403,23
0xB000,0x0050,0x0038,0x9C01,23
0x0034,0x1C00,0x0600,0x8407,23
0x1004,0x0430,0x0218,0x8C03,23
0xD000,0x00F0,0x0018,0x9C01,23
0x0034,0x1400,0x0E00,0x8407,23
0x002C,0x1C00,0x0600,0x8407,23
0xF000,0x00F0,0x0018,0x9C01,23
0x0024,0x1C00,0x0600,0x8407,23
0x7000,0x0010,0x0038,0x9C01,23
0x1000,0x0030,0x0038,0xBC01,23
0xD000,0x0050,0x0038,0xBC01,23
0xF000,0x0030,0x0038,0x9C01,23
0x7000,0x0030,0x0038,0x9C01,23
0x001C,0x0400,0x0E00,0x8407,23
0xD000,0x0050,0x0018,0xBC01,23
0x001C,0x1400,0x0E00,0x8407,23
0x5000,0x0050,0x0018,0xBC01,23
0x000C,0x1400,0x0E00,0x8407,23
0x0014,0x1C00,0x0A00,0x8407,23
0xF000,0x0070,0x0028,0x9C01,23
0x0014,0x0C00,0x0E00,0x8407,23
0x3000,0x0050,0x0038,0x9C01,23
0x1000,0x0070,0x0028,0x9C01,23
0x001C,0x0C00,0x0E00,0x8407,23
0xF000,0x0050,0x0038,0x9C01,23
0xF000,0x0010,0x0018,0xBC01,23
0xD000,0x0030,0x0008,0xBC01,23
0x3000,0x0070,0x0028,0x9C01,23
0x001C,0x1C00,0x0E00,0x8407,23
0x3000,0x0070,0x0038,0x9C01,23
0x0004,0x1C00,0x0A00,0x8407,23
0x7000,0x0050,0x0028,0xBC01,23
0xF000,0x0030,0x0028,0x9C01,23
0x000C,0x1C00,0x0E00,0x8407,23
0x0004,0x1C00,0x0E00,0x8407,23
0x001C,0x0C00,0x0A00,0x8407,23
0x0014,0x1C00,0x0E00,0x8407,23
0x5000,0x0070,0x0028,0x9C01,23
0x3000,0x0050,0x0028,0xBC01,23
0x7000,0x0010,0x0018,0xBC01,23
0xD000,0x0070,0x0028,0x9C01,23
0x7000,0x0050,0x0038,0x9C01,23
0x7000,0x0030,0x0018,0xBC01,23
0x1000,0x0070,0x0038,0x9C01,23
0x000C,0x1C00,0x0A00,0x8407,23
0xD000,0x0030,0x0018,0xBC01,23
0x5000,0x0070,0x0038,0x9C01,23
0xF000,0x0030,0x0008,0xBC01,23
0x5000,0x0030,0x0038,0x9C01,23
0x7000,0x0030,0x0008,0xBC01,23
0x9000,0x0070,0x0038,0x9C01,23
0xD000,0x0030,0x0038,0x9C01,23
0xF000,0x0070,0x0038,0x9C01,23
0xB000,0x0070,0x0038,0x9C01,23
0x7000,0x0070,0x0038,0x9C01,23
0xD000,0x0070,0x0038,0x9C01,23
0x0000,0x0000,0x0000,0x8401,24
0xD000,0x00F0,0x0078,0x8C01,24
0x1000,0x0010,0x0008,0x9C01,24
0x001C,0x0400,0x0200,0x8403,24
0x0004,0x0400,0x0200,0x8407,24
0x7004,0x0C10,0x0208,0x8C03,24
0x5001,0x01D0,0x0018,0x9C01,24
0x1000,0x0010,0x0018,0x8C01,24
0x0004,0x0C00,0x0200,0x8403,24
0x0004,0x0400,0x0600,0x8403,24
0x000C,0x0C00,0x0200,0x8403,24
0x001C,0x0400,0x0200,0x841F,24
0x9000,0x0090,0x00F8,0x8C01,24
0xF000,0x0010,0x0008,0x8C01,24
0x0074,0x1400,0x0A00,0x840F,24
0x3000,0x0030,0x0008,0x8C01,24
0x0004,0x0400,0x0600,0x840F,24
0x1000,0x0030,0x0008,0x8C01,24
0x00EC,0x3C00,0x0200,0x8403,24
0x7000,0x0010,0x0008,0x8C01,24
0x5000,0x0050,0x0028,0x9C01,24
0x0004,0x0400,0x0200,0x843F,24
0x1004,0x0410,0x0238,0x8C03,24
0x9001,0x0190,0x0078,0x8C01,24
0xF000,0x0050,0x0078,0x8C01,24
0xD001,0x01D0,0x0018,0x9C01,24
0x1000,0x0010,0x0018,0xBC01,24
0x0024,0x2400,0x1200,0x841F,24
0x0004,0x0400,0x0E00,0x841F,24
0x03FC,0x0C00,0x0200,0x8403,24
0x01FC,0x0400,0x0200,0x8407,24
0x3000,0x0050,0x0018,0x8C01,24
0x0004,0x0400,0x3E00,0x8403,24
0x5000,0x00D0,0x0018,0x8C01,24
0x1000,0x0010,0x0038,0x9C01,24
0x003C,0x0400,0x0600,0x8403,24
0x5000,0x0030,0x0008,0x9C01,24
0x1000,0x00F0,0x0008,0x8C01,24
0x0014,0x1400,0x0E00,0x8403,24
0x0014,0x1400,0x0A00,0x8407,24
0x000C,0x0400,0x0200,0x840F,24
0xD000,0x00D0,0x0018,0x8C01,24
0x00FC,0x0400,0x0200,0x8403,24
0x9000,0x0090,0x0038,0x8C01,24
0x03F4,0x0C00,0x0200,0x8403,24
0x0014,0x1400,0x0600,0x8407,24
0x3000,0x0010,0x0038,0x8C01,24
0x0014,0x1400,0x0A00,0x841F,24
0x003C,0x1C00,0x0200,0x8403,24
0x003C,0x0C00,0x0600,0x8403,24
0x000C,0x0400,0x0600,0x841F,24
0x3000,0x0010,0x0008,0xBC01,24
0xF000,0x0010,0x0038,0xBC01,24
0x000C,0x1400,0x0600,0x8403,24
0x001C,0x0400,0x0600,0x8407,24
0x5003,0x01D0,0x0018,0x8C01,24
0x7000,0x0030,0x0008,0x9C01,24
0x000C,0x0C00,0x0600,0x841F,24
0x5000,0x0050,0x0038,0x8C01,24
0x0064,0x2400,0x1E00,0x8403,24
0x700C,0x0430,0x0208,0x8C03,24
0xF001,0x01D0,0x0018,0x8C01,24
0x9000,0x0070,0x0018,0x8C01,24
0x3004,0x0410,0x0208,0x8C03,24
0x003C,0x0400,0x0200,0x8407,24
0xF000,0x0030,0x0008,0x9C01,24
0x9003,0x0190,0x0038,0x8C01,24
0x00FC,0x0C00,0x0200,0x8407,24
0x07FC,0x0400,0x0200,0x8403,24
0xF000,0x0050,0x0018,0x8C01,24
0x000C,0x0400,0x0E00,0x8403,24
0x101C,0x0410,0x0208,0x9C03,24
0x0074,0x0C00,0x0200,0x8403,24
0x0004,0x0C00,0x0600,0x841F,24
0xB000,0x0050,0x0018,0x8C01,24
0xD000,0x00B0,0x0028,0x9C01,24
0x0034,0x1400,0x1A00,0x8407,24
0xD000,0x0050,0x0038,0x8C01,24
0x3000,0x0030,0x0038,0x8C01,24
0x1004,0x0410,0x0E08,0x8C03,24
0x0004,0x0C00,0x0E00,0x8403,24
0x0004,0x0400,0x1E00,0x840F,24
0x002C,0x1C00,0x0200,0x8403,24
0xB003,0x01F0,0x0008,0x8C01,24
0x00FC,0x3C00,0x0200,0x8403,24
0x0034,0x0C00,0x0600,0x8403,24
0x00E4,0x2400,0x0E00,0x8403,24
0x1004,0x0470,0x0208,0x8C03,24
0x107C,0x0410,0x0208,0x8C03,24
0xB000,0x0050,0x0068,0x9C01,24
0x7000,0x0050,0x0018,0x8C01,24
0x1000,0x0010,0x0078,0xBC01,24
0x00F4,0x1400,0x0600,0x8407,24
0xD000,0x0050,0x0028,0x9C01,24
0x000C,0x0C00,0x0E00,0x8403,24
0x1000,0x0030,0x0038,0x8C01,24
0x5000,0x0070,0x0018,0x8C01,24
0x007C,0x1C00,0x0200,0x8407,24
0xF000,0x0070,0x0018,0x8C01,24
0x1034,0x0C10,0x0208,0x8C03,24
0x1000,0x0030,0x0008,0xFC01,24
0x1004,0x0410,0x0608,0x9C03,24
0x1003,0x01F0,0x0008,0x8C01,24
0x007C,0x0C00,0x0200,0x8403,24
0x001C,0x0C00,0x0600,0x8407,24
0x3000,0x00F0,0x0008,0x8C01,24
0x001C,0x2400,0x0E00,0x8403,24
0x7000,0x0070,0x0018,0x8C01,24
0xF003,0x01F0,0x0008,0x8C01,24
0x0064,0x2C00,0x0E00,0x8403,24
0x00FC,0x0C00,0x0600,0x8407,24
0xD000,0x0070,0x0018,0x8C01,24
0x1004,0x0410,0x0208,0x9C07,24
0x0024,0x2400,0x1600,0x840F,24
0x001C,0x1400,0x0600,0x8403,24
0x0004,0x3C00,0x0200,0x8407,24
0x0014,0x0C00,0x0200,0x8407,24
0xD000,0x00F0,0x0008,0x8C01,24
0x3000,0x0070,0x0018,0x8C01,24
0x006C,0x2400,0x0E00,0x8403,24
0x002C,0x2400,0x1200,0x840F,24
0x0034,0x1C00,0x0200,0x8403,24
0x100C,0x0410,0x0208,0x8C03,24
0xF000,0x00F0,0x0008,0x8C01,24
0xD001,0x01D0,0x0038,0x8C01,24
0x0004,0x0400,0x0E00,0x8407,24
0x0014,0x0C00,0x0600,0x8407,24
0x000C,0x0400,0x1E00,0x8407,24
0x0054,0x3400,0x0E00,0x8403,24
0x000C,0x1C00,0x0600,0x8403,24
0xB000,0x0070,0x0018,0x8C01,24
0x5000,0x0050,0x0018,0x9C01,24
0x00F4,0x0C00,0x0200,0x8407,24
0xD003,0x01F0,0x0008,0x8C01,24
0x1004,0x0410,0x0218,0x8C07,24
0x3000,0x0030,0x0078,0x9C01,24
0x00C4,0x3C00,0x0200,0x8403,24
0x000C,0x0C00,0x0200,0x841F,24
0x0024,0x1C00,0x0200,0x8403,24
0x7000,0x00F0,0x0008,0x8C01,24
0x1014,0x1C10,0x0208,0x8C03,24
0x0004,0x0C00,0x0200,0x841F,24
0x1000,0x0070,0x0018,0x8C01,24
0xF01C,0x0410,0x0208,0x8C03,24
0xD004,0x0470,0x0208,0x8C03,24
0x01FC,0x1C00,0x0200,0x8403,24
0x001C,0x1400,0x1A00,0x8407,24
0x1004,0x0C10,0x0208,0x8C07,24
0x9000,0x00F0,0x0008,0x8C01,24
0xD000,0x0050,0x0018,0x9C01,24
0xB000,0x00F0,0x0008,0x8C01,24
0xF000,0x0010,0x0018,0x9C01,24
0x5000,0x00F0,0x0008,0x8C01,24
0x1004,0x0410,0x0208,0x8C0F,24
0x000C,0x3400,0x0E00,0x8403,24
0x0034,0x1400,0x0600,0x8403,24
0x001C,0x1C00,0x0600,0x8403,24
0x0014,0x1400,0x1A00,0x840F,24
0x1000,0x0010,0x00F8,0x8C01,24
0xD003,0x01D0,0x0018,0x8C01,24
0x0034,0x0C00,0x0A00,0x8407,24
0x001C,0x0C00,0x0200,0x8407,24
0x5000,0x0030,0x0018,0x9C01,24
0x0004,0x1C00,0x0600,0x8403,24
0x1000,0x0010,0x0018,0x7C01,24
0x01F4,0x1C00,0x0200,0x8403,24
0x00CC,0x3C00,0x0200,0x8403,24
0x0014,0x1C00,0x0600,0x8403,24
0x0034,0x1400,0x0600,0x840F,24
0xB004,0x0470,0x0208,0x8C03,24
0x7000,0x0010,0x0018,0x9C01,24
0x1004,0x0430,0x0608,0x8C03,24
0x9003,0x01F0,0x0008,0x8C01,24
0x00E4,0x3C00,0x0200,0x8403,24
0x1004,0x0430,0x0208,0x8C07,24
0x0024,0x6400,0x0E00,0x8403,24
0x007C,0x7C00,0x0200,0x8403,24
0x7000,0x0030,0x0018,0x9C01,24
0xD000,0x0030,0x0008,0x9C01,24
0xF000,0x0030,0x0018,0x9C01,24
0x00FC,0x0400,0x0600,0x8407,24
0xD000,0x0030,0x0018,0x9C01,24
0x5003,0x01F0,0x0008,0x8C01,24
0x1004,0x0410,0x0208,0xBC03,24
0x01FC,0x0400,0x0600,0x8403,24
0x101C,0x0410,0x0208,0x8C07,24
0x3004,0x0430,0x0608,0x8C03,24
0x0034,0x0C00,0x0200,0x840F,24
0x0004,0x7C00,0x0200,0x8403,24
0x9001,0x01B0,0x0038,0x8C01,24
0x001C,0x0400,0x1E00,0x8403,24
0x3000,0x0010,0x0008,0x7C01,24
0x0024,0x2400,0x1E00,0x8407,24
0x0064,0x2400,0x1200,0x840F,24
0xD00C,0x0430,0x0208,0x8C03,24
0x7003,0x01F0,0x0008,0x8C01,24
0x9004,0x0470,0x0208,0x8C03,24
0x3003,0x01F0,0x0008,0x8C01,24
0x006C,0x2C00,0x0E00,0x8403,24
0x01E4,0x1C00,0x0200,0x8403,24
0x0034,0x3400,0x0A00,0x840F,24
0x00F4,0x1400,0x0A00,0x8407,24
0x001C,0x1400,0x0600,0x840F,24
0x00F4,0x0C00,0x0600,0x8407,24
0xF004,0x0410,0x0208,0x9C03,24
0xB000,0x0090,0x0058,0xBC01,24
0x3000,0x0050,0x0068,0x9C01,24
0x9000,0x0090,0x0048,0x7C01,24
0x0044,0x4400,0x1E00,0x8403,24
0x0074,0x1400,0x0E00,0x8407,24
0x1014,0x1410,0x0608,0x8C03,24
0x701C,0x0410,0x0208,0x8C03,24
0x00F4,0x1400,0x0E00,0x8403,24
0x01EC,0x1C00,0x0200,0x8403,24
0xB001,0x0190,0x0038,0x8C01,24
0x007C,0x1400,0x0A00,0x8407,24
0x005C,0x3400,0x0600,0x8403,24
0x0014,0x3400,0x1E00,0x8403,24
0x0034,0x1400,0x1E00,0x8403,24
0x006C,0x1400,0x0A00,0x8407,24
0x9001,0x01F0,0x0018,0x8C01,24
0x007C,0x0400,0x0200,0x840F,24
0x0014,0x1C00,0x1E00,0x8403,24
0x7001,0x01D0,0x0018,0x8C01,24
0x0064,0x6400,0x0E00,0x8403,24
0x0074,0x1C00,0x0600,0x8407,24
0x0054,0x7400,0x0600,0x8403,24
0xB000,0x0090,0x0038,0xBC01,24
0x0034,0x1400,0x0E00,0x840F,24
0xF000,0x0010,0x0008,0xFC01,24
0x9000,0x0090,0x0078,0xBC01,24
0x101C,0x0430,0x0208,0x8C03,24
0x3004,0x0410,0x0608,0x8C07,24
0xD000,0x00D0,0x0018,0xBC01,24
0x003C,0x3C00,0x0200,0x8407,24
0x1004,0x0410,0x0618,0x8C03,24
0x7004,0x0410,0x0218,0x8C03,24
0x7000,0x0010,0x0008,0xFC01,24
0x0014,0x1400,0x1E00,0x8407,24
0x3000,0x00D0,0x0028,0xBC01,24
0x000C,0x3C00,0x0200,0x8407,24
0x3004,0x0470,0x0208,0x8C03,24
0x0014,0x3400,0x0A00,0x840F,24
0x300C,0x0410,0x0208,0x8C07,24
0x9000,0x0090,0x00C8,0xBC01,24
0x0034,0x3C00,0x0200,0x8407,24
0x007C,0x0400,0x0E00,0x8403,24
0x5000,0x0050,0x0028,0xFC01,24
0x00D4,0x3C00,0x0200,0x8403,24
0x0074,0x3400,0x0E00,0x8403,24
0x007C,0x1400,0x0600,0x8407,24
0x1004,0x1C10,0x0208,0x8C03,24
0x0004,0x0C00,0x1A00,0x8407,24
0x0074,0x7400,0x0600,0x8403,24
0x006C,0x1C00,0x0E00,0x8403,24
0x0074,0x3400,0x0600,0x8407,24
0xB001,0x01B0,0x0038,0x8C01,24
0x1004,0x0430,0x0208,0x9C03,24
0x303C,0x0410,0x0208,0x8C03,24
0x0054,0x3400,0x0600,0x8407,24
0x0074,0x7C00,0x0200,0x8403,24
0x1000,0x0010,0x0038,0xFC01,24
0x0024,0x2400,0x0E00,0x840F,24
0x003C,0x2400,0x0E00,0x8403,24
0xF004,0x0410,0x0208,0x8C07,24
0x007C,0x0C00,0x0E00,0x8403,24
0x002C,0x1400,0x0A00,0x840F,24
0x00F4,0x3400,0x0600,0x8403,24
0x3000,0x0030,0x0068,0x9C01,24
0x00DC,0x3C00,0x0200,0x8403,24
0x100C,0x1C10,0x0208,0x8C03,24
0x003C,0x3400,0x0600,0x8407,24
0x1004,0x0C30,0x0208,0x8C03,24
0xB000,0x0090,0x0048,0xFC01,24
0x101C,0x0410,0x0218,0x8C03,24
0x000C,0x1400,0x1A00,0x8407,24
0xD000,0x0050,0x0028,0xFC01,24
0x3000,0x0030,0x0008,0xFC01,24
0x00F4,0x3C00,0x0200,0x8403,24
0x0034,0x2C00,0x0E00,0x8403,24
0x003C,0x1400,0x0A00,0x840F,24
0x0004,0x1C00,0x0200,0x840F,24
0x003C,0x7C00,0x0200,0x8403,24
0x0014,0x2C00,0x0E00,0x8403,24
0x3000,0x0010,0x0018,0xFC01,24
0x006C,0x1C00,0x0200,0x8407,24
0x9000,0x0090,0x0058,0xFC01,24
0x002C,0x3C00,0x0200,0x8407,24
0x000C,0x0C00,0x1A00,0x8407,24
0x0064,0x1C00,0x0E00,0x8403,24
0x101C,0x1C10,0x0208,0x8C03,24
0x003C,0x0C00,0x0200,0x840F,24
0x001C,0x3400,0x0E00,0x8403,24
0x0034,0x0C00,0x0600,0x840F,24
0x103C,0x0C10,0x0208,0x8C03,24
0x003C,0x0C00,0x0600,0x840F,24
0x003C,0x3C00,0x0600,0x8407,24
0x301C,0x0C10,0x0208,0x8C03,24
0xB001,0x01D0,0x0018,0x8C01,24
0xB000,0x00B0,0x0038,0xBC01,24
0x100C,0x0C10,0x0208,0x8C07,24
0x002C,0x7C00,0x0200,0x8403,24
0x006C,0x7C00,0x0200,0x8403,24
0x5004,0x0470,0x0208,0x8C03,24
0x100C,0x0C30,0x0208,0x8C03,24
0x0064,0x7C00,0x0200,0x8403,24
0x0024,0x3C00,0x0200,0x8407,24
0x001C,0x0C00,0x0E00,0x840F,24
0x001C,0x3400,0x0600,0x8407,24
0x0034,0x3400,0x1E00,0x8403,24
0x0024,0x3C00,0x0E00,0x8403,24
0xF004,0x0C10,0x0208,0x8C03,24
0x0014,0x3400,0x0E00,0x8407,24
0x000C,0x3400,0x0600,0x8407,24
0x01F4,0x1400,0x0600,0x8403,24
0x3004,0x0C30,0x0208,0x8C03,24
0x00D4,0x3400,0x0600,0x8403,24
0x001C,0x1400,0x1E00,0x8403,24
0x7000,0x0010,0x0078,0x8C01,24
0x0074,0x3400,0x0A00,0x8407,24
0x500C,0x0430,0x0208,0x8C03,24
0x7000,0x0090,0x0078,0x8C01,24
0x003C,0x0400,0x0600,0x840F,24
0x007C,0x3400,0x0600,0x8403,24
0x0034,0x3400,0x1A00,0x8407,24
0x006C,0x1400,0x0600,0x8407,24
0x00F4,0x1C00,0x0600,0x8403,24
0x9001,0x0190,0x0048,0xBC01,24
0x0034,0x7C00,0x0200,0x8403,24
0x006C,0x1400,0x0E00,0x8403,24
0x007C,0x3C00,0x0600,0x8403,24
0x006C,0x1C00,0x0600,0x8407,24
0x1001,0x0110,0x0078,0x8C01,24
0x003C,0x0C00,0x0A00,0x8407,24
0x7004,0x0470,0x0208,0x8C03,24
0x001C,0x1400,0x0E00,0x840F,24
0x300C,0x0C30,0x0208,0x8C03,24
0x9000,0x0070,0x0078,0x8C01,24
0xF004,0x0470,0x0208,0x8C03,24
0x7001,0x01F0,0x0018,0x8C01,24
0x0024,0x2C00,0x1E00,0x8403,24
0x301C,0x0430,0x0208,0x8C03,24
0xF00C,0x0C10,0x0208,0x8C03,24
0x007C,0x1C00,0x0600,0x8407,24
0x001C,0x0400,0x0E00,0x840F,24
0x002C,0x3400,0x0600,0x8407,24
0x001C,0x0C00,0x1E00,0x8403,24
0x000C,0x0C00,0x1E00,0x8407,24
0x0004,0x0C00,0x1E00,0x8407,24
0xF000,0x0010,0x0078,0x8C01,24
0x0074,0x1C00,0x0200,0x8407,24
0x0024,0x7C00,0x0200,0x8403,24
0x5000,0x00D0,0x0078,0x9C01,24
0x0014,0x3400,0x1A00,0x8407,24
0x0064,0x1C00,0x0600,0x8407,24
0x001C,0x2C00,0x0E00,0x8403,24
0x0034,0x3C00,0x0600,0x8407,24
0x5001,0x01D0,0x0038,0x8C01,24
0x003C,0x2C00,0x0E00,0x8403,24
0x000C,0x1400,0x1E00,0x8403,24
0x1000,0x0030,0x0018,0xFC01,24
0x005C,0x7C00,0x0200,0x8403,24
0x002C,0x2400,0x1E00,0x8403,24
0xF000,0x0090,0x0048,0xBC01,24
0x5001,0x01D0,0x0028,0x9C01,24
0x000C,0x3C00,0x0E00,0x8403,24
0x3014,0x0C10,0x0208,0x8C03,24
0x101C,0x0410,0x0608,0x8C03,24
0x0014,0x0C00,0x1E00,0x8403,24
0x9000,0x00F0,0x0078,0x8C01,24
0xF000,0x0090,0x0078,0x8C01,24
0x0064,0x2400,0x0E00,0x8407,24
0x1001,0x01F0,0x0018,0x8C01,24
0xF00C,0x0430,0x0208,0x8C03,24
0x0044,0x7C00,0x0200,0x8403,24
0x1000,0x00F0,0x0078,0x8C01,24
0x0024,0x3C00,0x0600,0x8407,24
0x0064,0x1C00,0x0200,0x8407,24
0x700C,0x0C10,0x0208,0x8C03,24
0x000C,0x1400,0x0E00,0x840F,24
0x001C,0x7C00,0x0200,0x8403,24
0x0004,0x1C00,0x1E00,0x8403,24
0x00FC,0x1400,0x0600,0x8403,24
0x3001,0x01D0,0x0018,0x8C01,24
0x003C,0x0400,0x0E00,0x8407,24
0xF001,0x01F0,0x0018,0x8C01,24
0x01F4,0x0C00,0x0600,0x8403,24
0x0074,0x0C00,0x0E00,0x8403,24
0x003C,0x1C00,0x0A00,0x8407,24
0x000C,0x3400,0x0A00,0x8407,24
0x004C,0x7C00,0x0200,0x8403,24
0xB000,0x00D0,0x0068,0x9C01,24
0x0014,0x7C00,0x0200,0x8403,24
0x00FC,0x1C00,0x0600,0x8403,24
0x000C,0x1C00,0x1E00,0x8403,24
0x7004,0x0410,0x0208,0x8C07,24
0x007C,0x1400,0x0E00,0x8403,24
0x0014,0x0C00,0x0E00,0x840F,24
0x007C,0x1C00,0x0E00,0x8403,24
0x3004,0x0430,0x0208,0x8C07,24
0x001C,0x1C00,0x1E00,0x8403,24
0x0054,0x3400,0x0A00,0x8407,24
0x001C,0x3C00,0x0200,0x8407,24
0xB001,0x01F0,0x0018,0x8C01,24
0x3001,0x01F0,0x0018,0x8C01,24
0x5000,0x00D0,0x0038,0xBC01,24
0x0074,0x1C00,0x0E00,0x8403,24
0xD000,0x0070,0x0078,0x8C01,24
0x7000,0x0050,0x0068,0x9C01,24
0xB000,0x0070,0x0078,0x8C01,24
0x0014,0x3C00,0x0200,0x8407,24
0x002C,0x3C00,0x0600,0x8407,24
0x00EC,0x1400,0x0600,0x8403,24
0x7000,0x0090,0x0048,0xBC01,24
0x002C,0x2C00,0x1E00,0x8403,24
0xB000,0x00B0,0x0058,0xBC01,24
0x3000,0x0070,0x0078,0x8C01,24
0x000C,0x3C00,0x0600,0x8407,24
0x0004,0x3C00,0x0600,0x8407,24
0x0034,0x3C00,0x0E00,0x8403,24
0xF000,0x00D0,0x0068,0x9C01,24
0x1000,0x0070,0x0078,0x8C01,24
0x000C,0x7C00,0x0200,0x8403,24
0x003C,0x3400,0x0E00,0x8403,24
0x0014,0x3C00,0x0600,0x8407,24
0x3000,0x0030,0x0018,0xFC01,24
0x3000,0x0050,0x0078,0x8C01,24
0xD001,0x01F0,0x0018,0x8C01,24
0xD001,0x01D0,0x0028,0x9C01,24
0x300C,0x0410,0x0218,0x8C03,24
0x006C,0x3C00,0x0600,0x8403,24
0xD000,0x0030,0x0078,0x8C01,24
0x5001,0x01F0,0x0018,0x8C01,24
0x7004,0x0410,0x0608,0x8C03,24
0x9000,0x00B0,0x0058,0xBC01,24
0xF000,0x00D0,0x0028,0xBC01,24
0x0034,0x7400,0x0600,0x8403,24
0x002C,0x3400,0x0E00,0x8403,24
0x002C,0x3C00,0x0E00,0x8403,24
0x001C,0x3400,0x0A00,0x8407,24
0x300C,0x0410,0x0208,0x9C03,24
0x5000,0x00B0,0x0078,0x8C01,24
0x0054,0x7C00,0x0200,0x8403,24
0x01FC,0x0C00,0x0600,0x8403,24
0x1004,0x0C10,0x0218,0x8C03,24
0x0014,0x7400,0x0600,0x8403,24
0x004C,0x3C00,0x0600,0x8403,24
0x0034,0x0C00,0x0E00,0x8407,24
0x00E4,0x1C00,0x0600,0x8403,24
0x003C,0x0C00,0x0E00,0x8407,24
0xF000,0x00D0,0x0078,0x8C01,24
0x0034,0x1C00,0x0A00,0x8407,24
0x001C,0x3C00,0x0600,0x8407,24
0x100C,0x0430,0x0218,0x8C03,24
0x5000,0x00D0,0x0018,0xBC01,24
0x1004,0x0C10,0x0608,0x8C07,24
0x5004,0x0450,0x0218,0x8C03,24
0x1014,0x0C10,0x0608,0x8C03,24
0x3000,0x00F0,0x0078,0x8C01,24
0x7004,0x0410,0x0208,0x9C03,24
0x00EC,0x1C00,0x0600,0x8403,24
0x3000,0x0050,0x0038,0xBC01,24
0x005C,0x3C00,0x0600,0x8403,24
0x0054,0x3C00,0x0600,0x8403,24
0x000C,0x1C00,0x0200,0x840F,24
0x0024,0x2C00,0x0E00,0x8407,24
0x0044,0x3C00,0x0600,0x8403,24
0x0074,0x3C00,0x0600,0x8403,24
0x0004,0x3C00,0x0E00,0x8403,24
0x004C,0x3400,0x0600,0x8403,24
0x003C,0x3C00,0x0E00,0x8403,24
0x300C,0x0410,0x0608,0x8C03,24
0x0014,0x3C00,0x0E00,0x8403,24
0x0024,0x1C00,0x0A00,0x8407,24
0x006C,0x3400,0x0600,0x8403,24
0x001C,0x3C00,0x0E00,0x8403,24
0x0064,0x3C00,0x0600,0x8403,24
0x002C,0x3400,0x0A00,0x8407,24
0x3004,0x0410,0x0218,0x9C03,24
0x7000,0x00D0,0x0038,0x9C01,24
0xB000,0x00D0,0x0078,0x8C01,24
0xB000,0x00F0,0x0078,0x8C01,24
0xB000,0x00B0,0x0028,0xBC01,24
0x000C,0x1400,0x0600,0x840F,24
0xD000,0x0070,0x0008,0xBC01,24
0x100C,0x0C10,0x0218,0x8C03,24
0x100C,0x0C10,0x0608,0x8C07,24
0x000C,0x1C00,0x0600,0x840F,24
0x001C,0x1C00,0x0200,0x840F,24
0xB000,0x0050,0x0078,0x8C01,24
0x001C,0x0C00,0x0A00,0x840F,24
0x3000,0x00D0,0x0078,0x8C01,24
0xD000,0x00D0,0x0038,0xBC01,24
0x7000,0x00D0,0x0078,0x8C01,24
0xB000,0x00D0,0x0028,0xBC01,24
0x9000,0x00B0,0x0038,0xBC01,24
0x3000,0x00D0,0x0068,0x9C01,24
0x3000,0x0050,0x0018,0xBC01,24
0xF000,0x00F0,0x0078,0x8C01,24
0xF000,0x0030,0x0078,0x8C01,24
0xF000,0x00B0,0x0078,0x8C01,24
0x5000,0x00F0,0x0078,0x8C01,24
0x0014,0x0C00,0x0A00,0x840F,24
0xF000,0x00D0,0x0038,0x9C01,24
0x9000,0x00B0,0x0048,0xBC01,24
0x7000,0x0050,0x0078,0x8C01,24
0xF000,0x0070,0x0078,0x8C01,24
